"file_tag","subject_id","administration_id","age","sex","country","birth_order","variable","value"
"WG",220001,316368,9,"Female","United States of America","2 (Second)","cat","understands"
"WG",220001,316368,9,"Female","United States of America","2 (Second)","kitty","understands"
"WG",220001,316368,9,"Female","United States of America","2 (Second)","puppy","understands"
"WG",220001,316368,9,"Female","United States of America","2 (Second)","milk","understands"
"WG",220001,316368,9,"Female","United States of America","2 (Second)","diaper","understands"
"WG",220001,316368,9,"Female","United States of America","2 (Second)","baby","understands"
"WG",220001,316368,9,"Female","United States of America","2 (Second)","daddy","understands"
"WG",220001,316368,9,"Female","United States of America","2 (Second)","sister","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","meow","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","moo","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","bear","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","bee","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","bird","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","bunny","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","chicken","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","cow","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","fish","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","horse","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","lion","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","car","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","train","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","truck","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","ball","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","book","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","doll","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","apple","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","banana","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","food","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","diaper","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","cheek","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","foot","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","finger","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","hand","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","head","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","mouth","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","tongue","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","tummy","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","aunt","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","baby","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","grandma","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","grandpa","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","sister","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","dance","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","drink","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","kiss","understands"
"WG",220001,318950,12,"Female","United States of America","2 (Second)","tickle","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","getup","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bear","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bee","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bird","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bunny","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","deer","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","duck","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","elephant","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","fish","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","horse","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","lamb","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","monkey","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","penguin","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","pig","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","puppy","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","sheep","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","squirrel","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","tiger","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","airplane","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bus","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","car","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","firetruck","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","motorcycle","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","stroller","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","train","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","truck","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","balloon","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","book","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","doll","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","pen","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","toy","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","apple","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","banana","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bread","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","chicken","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","drink","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","fish","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","food","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","diaper","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","sock","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","cheek","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","eye","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","foot","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","finger","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","hair","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","hand","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","head","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","knee","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","mouth","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","toe","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","tongue","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","tummy","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bathtub","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bed","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","door","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bowl","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","box","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","cup","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","light","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","plant","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","telephone","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","moon","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","baby","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","grandma","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","grandpa","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","sister","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","teacher","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","bath","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","nap","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","wanna","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","dance","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","drink","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","fall","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","feed","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","kick","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","kiss","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","pull","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","ride","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","touch","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","sleepy","understands"
"WG",220001,320137,14,"Female","United States of America","2 (Second)","none","understands"
"WG",230001,315208,9,"Male","Canada","2 (Second)","bottle","understands"
"WG",230001,315208,9,"Male","Canada","2 (Second)","daddy","understands"
"WG",230001,315208,9,"Male","Canada","2 (Second)","mommy","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","ball","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","book","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","apple","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","banana","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","cheese","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","chicken","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","cracker","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","food","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","milk","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","diaper","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","hat","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","shoe","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","sock","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","head","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","tooth","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","chair","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","crib","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","door","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","bottle","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","spoon","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","telephone","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","baby","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","grandma","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","mommy","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","sister","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","bath","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","nap","understands"
"WG",230001,316561,12,"Male","Canada","4 (Fourth)","sleepy","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","animal","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bear","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bee","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bug","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","dog","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","kitty","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","airplane","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bicycle","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bus","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","car","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","firetruck","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","motorcycle","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","stroller","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","train","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","truck","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","block","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","book","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","doll","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","pen","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","toy","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","apple","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","banana","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bread","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","cheese","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","chicken","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","coffee","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","cookie","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","cracker","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","drink","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","egg","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","food","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","milk","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","spaghetti","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","water","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bib","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","diaper","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","hat","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","pants","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","shirt","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","shoe","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","sock","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","eye","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","face","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","foot","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","hair","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","hand","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","head","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","mouth","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","tooth","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","tummy","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bathroom","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bathtub","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bed","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bedroom","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","chair","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","couch","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","crib","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","door","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","kitchen","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","potty","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","refrigerator","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bottle","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bowl","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","cup","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","light","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","spoon","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","telephone","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","house","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","park","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","school","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","tree","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","baby","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","babysitter","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","child","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","daddy","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","grandma","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","sister","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","teacher","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","bath","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","breakfast","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","dinner","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","lunch","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","nap","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","wanna","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","drink","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","fall","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","kiss","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","love","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","splash","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","swim","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","tickle","understands"
"WG",230001,319240,16,"Male","Canada","4 (Fourth)","sleepy","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","cat","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","dog","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","toy","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","banana","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","milk","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","diaper","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","hand","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","mouth","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","tummy","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","crib","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","daddy","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","mommy","understands"
"WG",320002,315449,9,"Female","United States of America","2 (Second)","bath","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","cat","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","stroller","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","block","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","banana","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","cereal","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","cracker","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","food","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","milk","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","diaper","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","foot","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","hand","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","mouth","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","tummy","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","bathroom","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","bed","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","bedroom","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","chair","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","couch","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","crib","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","door","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","kitchen","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","table","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","cup","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","towel","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","vacuum","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","flower","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","house","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","park","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","party","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","school","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","aunt","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","child","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","daddy","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","mommy","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","sister","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","bath","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","breakfast","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","dinner","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","lunch","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","nap","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","dance","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","drink","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","fall","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","swim","understands"
"WG",320002,317742,12,"Female","United States of America","2 (Second)","night","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","moo","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","bear","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","horse","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","turtle","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","car","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","stroller","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","balloon","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","block","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","apple","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","banana","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","bread","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","cheese","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","cracker","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","drink","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","food","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","milk","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","pizza","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","water","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","diaper","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","pants","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","shirt","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","shoe","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","sock","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","eye","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","face","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","foot","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","hand","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","head","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","mouth","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","tongue","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","bathroom","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","bed","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","bedroom","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","chair","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","couch","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","crib","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","garage","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","potty","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","sink","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","blanket","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","bottle","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","bowl","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","cup","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","soap","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","telephone","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","vacuum","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","beach","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","flower","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","garden","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","house","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","moon","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","park","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","party","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","rock","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","school","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","water","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","work","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","zoo","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","aunt","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","baby","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","daddy","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","grandma","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","grandpa","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","mommy","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","sister","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","teacher","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","uncle","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","bath","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","breakfast","understands"
"WG",320002,319436,15,"Female","United States of America","2 (Second)","dinner","understands"
